accuracy,loss,val_accuracy,val_loss
0.5596784949302673,0.7411381602287292,0.609930157661438,0.6572732925415039
0.5814617276191711,0.6815906167030334,0.6121835708618164,0.6393090486526489
0.5953578948974609,0.663567066192627,0.6090287566184998,0.6401239633560181
0.5994892120361328,0.6615749001502991,0.6121835708618164,0.636759877204895
0.6043716669082642,0.6498953104019165,0.6171411275863647,0.6326791644096375
0.6060993075370789,0.6461653709411621,0.6175166964530945,0.6310974359512329
0.6054232716560364,0.6452353596687317,0.6130098104476929,0.630626916885376
0.6094043254852295,0.6419272422790527,0.6170660257339478,0.6307573914527893
0.6171411275863647,0.6403908729553223,0.6128596067428589,0.635741651058197
0.6109066605567932,0.6383845210075378,0.6190190315246582,0.6270236968994141
0.6117329001426697,0.6330916285514832,0.6196950078010559,0.6223405599594116
0.6106061935424805,0.6365485787391663,0.6217982172966003,0.6225025057792664
0.6097047924995422,0.6357399225234985,0.616615355014801,0.6230490207672119
0.6118080019950867,0.62778240442276,0.6195448040962219,0.6215572953224182
0.6136858463287354,0.6302277445793152,0.6226245164871216,0.6201613545417786
0.6158642172813416,0.6315443515777588,0.6222489476203918,0.6196704506874084
0.6201457381248474,0.6247074604034424,0.6161646246910095,0.6209940910339355
0.6170660257339478,0.6267064809799194,0.6213475465774536,0.6161559224128723
0.6178171634674072,0.6254963278770447,0.6219484806060791,0.6155412197113037
0.6158642172813416,0.6284345984458923,0.6225494146347046,0.6159569621086121
